date,Tripura,Eastern Grid Total,Western Grid Total,Total (MW),Gas (Public),HVDC,Gas (Private),Oil (Private),Coal,Hydro,Oil (Public)
10/14/2021 16:00,130,8299,3139,11438,4040,703,1991,3343,570,163,486
10/14/2021 17:00,120,8138,2894,11032,3950,704,1861,3205,559,163,466
10/14/2021 18:00,140,9091,3752,12843,4245,704,2063,4209,568,163,751
10/14/2021 19:00,132,9026,4076,13102,4358,704,2082,4225,648,163,790
10/14/2021 20:00,134,9035,4036,13071,4338,703,2194,4069,678,163,792
10/14/2021 21:00,130,8837,3987,12824,4301,704,2164,3888,678,163,796
10/14/2021 22:00,132,8856,3911,12767,4291,703,2193,3809,678,163,798
10/14/2021 23:00,126,8819,3885,12704,4300,704,2259,3699,658,161,797
10/15/2021 0:00,128,8816,3828,12644,4390,703,2241,3634,645,160,743
10/15/2021 1:00,126,8633,3663,12296,4325,705,2189,3603,650,159,539
10/15/2021 2:00,126,8442,3617,12059,4323,704,2195,3554,650,159,348
10/15/2021 3:00,124,8239,3460,11699,4331,705,2205,3316,650,160,208
10/15/2021 4:00,120,8068,3375,11443,4330,704,2200,3160,632,160,137
10/15/2021 5:00,114,7905,3336,11241,4386,704,2195,2952,609,161,120
10/15/2021 6:00,104,7475,2996,10471,4312,705,2115,2345,609,161,120
10/15/2021 7:00,96,6867,2854,9721,4279,704,2118,1723,499,162,120
10/15/2021 8:00,90,6756,2826,9582,4198,704,2153,1619,480,162,120
10/15/2021 9:00,94,6778,2770,9548,4215,704,2137,1561,469,162,120
10/15/2021 10:00,100,6877,2912,9789,4279,705,2233,1598,478,162,120
10/15/2021 11:00,100,7037,2905,9942,4217,705,2193,1843,490,159,120
10/15/2021 12:00,108,7312,3086,10398,4369,705,2158,2155,500,158,120
10/15/2021 13:00,112,7610,3169,10779,4307,704,2191,2532,540,158,120
10/15/2021 14:00,112,7473,3021,10494,4136,704,2014,2616,549,159,120
10/15/2021 15:00,116,7691,3217,10908,4308,704,2223,2650,557,160,120
10/15/2021 16:00,108,7361,2902,10263,4181,704,2044,2337,556,160,140
10/15/2021 17:00,94,6950,2669,9619,4101,705,1961,1923,526,161,141
10/15/2021 18:00,106,7634,3316,10950,4278,704,2132,2561,505,161,503
10/15/2021 19:00,112,7807,3657,11464,4483,704,2101,2842,615,161,446
10/15/2021 20:00,126,8294,3450,11744,4481,705,1968,3239,616,161,448
10/15/2021 21:00,134,8047,3449,11496,4483,704,2038,3010,577,161,389
10/15/2021 22:00,134,8083,3399,11482,4495,704,2077,3003,567,161,341
10/15/2021 23:00,132,8009,3213,11222,4416,705,2068,2911,570,161,259
10/16/2021 0:00,134,7918,3222,11140,4380,704,2080,2854,569,158,261
10/16/2021 1:00,130,7623,3220,10843,4351,706,2065,2621,549,160,261
10/16/2021 2:00,128,7553,3235,10788,4372,706,2153,2523,549,160,197
10/16/2021 3:00,126,7365,3128,10493,4366,703,2179,2289,550,160,120
10/16/2021 4:00,124,7189,3154,10343,4371,703,2225,2092,548,160,120
10/16/2021 5:00,122,7078,3121,10199,4189,703,2145,2190,570,160,120
10/16/2021 6:00,114,6612,2894,9506,3955,704,2087,1805,560,160,120
10/16/2021 7:00,106,6293,2775,9068,3856,704,2036,1532,530,161,120
10/16/2021 8:00,110,6374,2708,9082,3844,703,2074,1513,519,162,120
10/16/2021 9:00,118,6688,2777,9465,3830,704,2218,1723,518,162,120
10/16/2021 10:00,122,7033,2822,9855,3916,703,2275,1943,520,162,120
10/16/2021 11:00,130,7303,2982,10285,4065,703,2197,2290,518,159,120
10/16/2021 12:00,136,7759,3056,10815,4075,704,2178,2776,558,157,120
10/16/2021 13:00,140,8012,3157,11169,4071,703,2136,3120,619,157,120
10/16/2021 14:00,146,8158,3159,11317,4042,704,2133,3253,617,157,168
10/16/2021 15:00,150,8327,3324,11651,4089,704,2174,3462,578,157,270
10/16/2021 16:00,144,8018,3125,11143,3989,705,2080,3146,577,158,304
10/16/2021 17:00,134,7663,2966,10629,4002,704,1962,2722,577,159,364
10/16/2021 18:00,158,8938,3449,12387,4180,704,2235,3701,597,160,652
10/16/2021 19:00,154,9012,3817,12829,4352,705,2189,3849,656,161,763
10/16/2021 20:00,156,8806,3851,12657,4334,704,2251,3663,658,161,730
10/16/2021 21:00,156,8723,3899,12622,4379,705,2311,3564,678,161,668
10/16/2021 22:00,154,8727,3866,12593,4360,714,2277,3567,679,161,681
10/16/2021 23:00,150,8715,3781,12496,4361,714,2286,3495,659,153,678
10/17/2021 0:00,146,8664,3726,12390,4384,706,2298,3425,649,159,623
10/17/2021 1:00,146,8408,3548,11956,4385,707,2267,3274,649,158,370
10/17/2021 2:00,144,8241,3284,11525,4386,707,2266,3068,609,158,187
10/17/2021 3:00,142,8126,3159,11285,4395,707,2246,2910,578,158,149
10/17/2021 4:00,138,7946,3099,11045,4393,706,2219,2731,579,159,120
10/17/2021 5:00,134,7809,2971,10780,4397,706,2197,2487,580,159,120
10/17/2021 6:00,124,7509,2842,10351,4395,706,2102,2167,578,159,120
10/17/2021 7:00,118,6941,2823,9764,4140,705,2084,1873,548,160,120
10/17/2021 8:00,122,6961,2867,9828,4217,706,2096,1825,548,160,120
10/17/2021 9:00,130,7311,2865,10176,4201,706,2088,2179,527,161,120
10/17/2021 10:00,116,7525,2954,10479,4125,705,2135,2517,527,161,120
10/17/2021 11:00,120,7738,3078,10816,4177,705,2124,2843,478,159,136
10/17/2021 12:00,132,8106,3171,11277,4345,706,2147,3048,487,158,157
10/17/2021 13:00,126,8212,3213,11425,4325,706,2155,3181,519,157,173
10/17/2021 14:00,130,8196,3247,11443,4196,706,2157,3228,520,156,274
10/17/2021 15:00,130,8357,3198,11555,4194,705,2101,3340,469,157,392
10/17/2021 16:00,128,8182,2799,10981,4186,706,2005,3014,377,156,382
10/17/2021 17:00,110,7597,2658,10255,3979,705,1858,2701,335,159,403
10/17/2021 18:00,136,8619,2875,11494,4070,706,2082,3391,336,159,614
10/17/2021 19:00,132,8797,3079,11876,4211,705,2185,3569,425,160,489
10/17/2021 20:00,152,8703,3286,11989,4386,712,2271,3365,445,160,498
10/17/2021 21:00,152,8714,3386,12100,4375,712,2289,3388,525,161,498
10/17/2021 22:00,146,8656,3439,12095,4343,712,2261,3439,537,161,496
10/17/2021 23:00,150,8386,3403,11789,4332,712,2238,3186,517,158,496
10/18/2021 0:00,142,8277,3323,11600,4349,705,2284,2965,518,155,482
10/18/2021 1:00,140,7848,3215,11063,4325,706,2306,2646,518,155,267
10/18/2021 2:00,134,7818,3039,10857,4324,707,2282,2553,498,155,204
10/18/2021 3:00,130,7531,2993,10524,4338,707,2306,2289,478,156,120
10/18/2021 4:00,126,7227,2930,10157,4413,707,2358,1838,438,157,120
10/18/2021 5:00,124,7194,2830,10024,4349,706,2304,1836,428,157,120
10/18/2021 6:00,120,6958,2719,9677,4223,706,2164,1798,388,157,120
10/18/2021 7:00,114,6711,2612,9323,4040,707,2099,1694,379,158,120
10/18/2021 8:00,118,6669,2618,9287,4031,706,2020,1732,378,158,120
10/18/2021 9:00,114,6875,2655,9530,4065,707,2081,1866,378,158,120
10/18/2021 10:00,128,7063,2731,9794,4168,706,2071,2006,378,159,120
10/18/2021 11:00,132,7358,2747,10105,4081,707,2006,2443,378,160,120
10/18/2021 12:00,136,7487,2761,10248,4094,707,1968,2603,378,159,120
10/18/2021 13:00,124,7466,2823,10289,4063,707,1990,2674,387,159,120
10/18/2021 14:00,140,7358,2594,9952,3890,707,1957,2531,398,155,120
10/18/2021 15:00,126,7318,2568,9886,3945,707,1952,2444,399,160,120
10/18/2021 16:00,104,7176,2470,9646,3881,706,1889,2369,399,162,120
10/18/2021 17:00,114,6860,2612,9472,3662,707,2009,2309,381,162,124
10/18/2021 18:00,130,7739,3241,10980,3836,706,2033,3064,429,164,618
10/18/2021 19:00,122,8153,3403,11556,3814,707,2131,3584,480,164,554
10/18/2021 20:00,120,7921,3270,11191,3959,706,2229,3232,480,165,300
10/18/2021 21:00,118,7752,3321,11073,4078,710,2268,2991,530,166,212
10/18/2021 22:00,124,7594,3255,10849,4020,711,2317,2796,510,166,205
10/18/2021 23:00,120,7435,3146,10581,3968,710,2320,2581,511,166,205
10/19/2021 0:00,118,7283,3101,10384,3998,711,2354,2333,501,164,205
10/19/2021 1:00,110,6982,2951,9933,3978,711,2315,2002,450,162,205
10/19/2021 2:00,106,6746,2815,9561,3983,710,2303,1662,430,162,205
10/19/2021 3:00,102,6428,2648,9076,3980,710,2205,1284,430,160,205
10/19/2021 4:00,100,6326,2593,8919,3967,711,2232,1163,381,160,205
10/19/2021 5:00,102,6142,2521,8663,3879,711,2216,1041,381,162,171
10/19/2021 6:00,98,5757,2497,8254,3728,710,2180,873,381,163,120
10/19/2021 7:00,94,5730,2328,8058,3708,711,2189,802,260,164,120
10/19/2021 8:00,96,5799,2392,8191,3787,711,2231,812,250,164,120
10/19/2021 9:00,102,5973,2513,8486,3700,710,2188,1174,300,166,120
10/19/2021 10:00,114,6534,2478,9012,3732,711,2144,1709,280,166,120
10/19/2021 11:00,122,6713,2532,9245,3770,711,2206,1801,300,166,120
10/19/2021 12:00,122,6827,2610,9437,3633,710,2106,2175,340,166,120
10/19/2021 13:00,112,7116,2678,9794,3660,710,2023,2602,350,162,120
10/19/2021 14:00,112,6890,2536,9426,3580,711,1951,2428,320,162,120
10/19/2021 15:00,108,6896,2588,9484,3582,710,2146,2302,328,160,120
10/19/2021 16:00,112,6525,2620,9145,3603,711,2160,1880,377,161,120
10/19/2021 17:00,118,6562,2649,9211,3595,711,1997,2077,408,161,141
10/19/2021 18:00,132,7504,3256,10760,3544,710,2043,3085,459,163,624
10/19/2021 19:00,138,7559,3450,11009,3736,711,2145,3128,509,165,477
10/19/2021 20:00,132,7488,3417,10905,3772,711,2230,3028,529,163,340
10/19/2021 21:00,130,7615,3220,10835,3799,473,2281,3086,559,165,342
10/19/2021 22:00,128,7475,3082,10557,3753,710,2219,2875,519,166,187
10/19/2021 23:00,128,7189,3035,10224,3569,710,2285,2741,489,166,136
10/20/2021 0:00,122,6985,3019,10004,3627,710,2362,2439,459,165,120
10/20/2021 1:00,116,6684,2944,9628,3678,709,2383,2031,429,162,120
10/20/2021 2:00,116,6417,2827,9244,3713,710,2400,1624,400,161,120
10/20/2021 3:00,112,6285,2762,9047,3748,710,2336,1473,389,159,120
10/20/2021 4:00,110,6166,2668,8834,3769,709,2336,1252,379,159,120
10/20/2021 5:00,108,6004,2682,8686,3808,709,2352,1046,382,161,120
10/20/2021 6:00,100,5756,2561,8317,3856,709,2263,726,380,163,120
10/20/2021 7:00,92,5638,2480,8118,3749,709,2268,661,359,163,110
10/20/2021 8:00,94,5619,2477,8096,3702,709,2207,695,359,164,120
10/20/2021 9:00,98,5673,2505,8178,3731,709,2245,697,360,165,120
10/20/2021 10:00,102,5860,2607,8467,3855,710,2297,789,370,166,120
10/20/2021 11:00,120,6064,2650,8714,3890,710,2327,938,389,166,120
10/20/2021 12:00,114,6404,2750,9154,3925,709,2350,1326,390,166,120
10/20/2021 13:00,118,6494,2783,9277,3891,709,2345,1503,391,164,120
10/20/2021 14:00,124,6402,2646,9048,3806,709,2147,1503,400,162,120
10/20/2021 15:00,116,6236,2519,8755,3677,710,2093,1409,422,161,126
10/20/2021 16:00,112,5794,2460,8254,3585,709,2218,927,401,161,137
10/20/2021 17:00,116,6049,2477,8526,3754,710,2282,963,402,161,137
10/20/2021 18:00,142,6889,2947,9836,3846,706,2268,1929,431,161,353
10/20/2021 19:00,136,7431,2992,10423,4011,481,2401,2376,531,145,342
10/20/2021 20:00,138,7419,3032,10451,4105,472,2435,2364,560,145,232
10/20/2021 21:00,136,7452,3098,10550,4111,505,2404,2447,570,145,232
10/20/2021 22:00,138,7311,2982,10293,4063,608,2265,2374,570,155,120
10/20/2021 23:00,136,7109,2864,9973,4057,573,2320,2033,570,164,120
10/21/2021 0:00,128,7021,2755,9776,4034,607,2279,1894,550,164,120
10/21/2021 1:00,126,6727,2756,9483,4062,711,2243,1529,530,162,120
10/21/2021 2:00,122,6446,2607,9053,3998,713,2190,1241,510,159,120
10/21/2021 3:00,120,6107,2635,8742,3901,712,2240,981,510,158,120
10/21/2021 4:00,118,5892,2535,8427,3892,713,2173,774,479,158,120
10/21/2021 5:00,116,5719,2579,8298,3897,714,2207,606,479,159,120
10/21/2021 6:00,110,5480,2501,7981,3791,714,1973,653,459,161,120
10/21/2021 7:00,102,5558,2507,8065,3877,713,1990,671,459,126,120
10/21/2021 8:00,108,5765,2485,8250,3870,714,1980,848,458,127,120
10/21/2021 9:00,114,6217,2510,8727,3995,714,2059,1103,441,128,120
10/21/2021 10:00,124,6419,2613,9032,3976,714,2187,1257,440,128,120
10/21/2021 11:00,126,6650,2741,9391,3864,714,2239,1660,450,130,120
10/21/2021 12:00,134,7094,2836,9930,3821,710,2208,2287,449,130,120
10/21/2021 13:00,128,7269,2967,10236,4083,710,2071,2447,450,130,120
10/21/2021 14:00,138,7318,2808,10126,3995,709,2093,2468,401,161,80
10/21/2021 15:00,140,7359,2864,10223,4047,709,2163,2459,441,160,40
10/21/2021 16:00,138,7205,2803,10008,4074,709,2234,2167,451,160,44
10/21/2021 17:00,132,7157,2659,9816,3944,709,2114,2232,449,160,70
10/21/2021 18:00,150,8140,3303,11443,4071,709,2290,3128,478,160,457
10/21/2021 19:00,148,8383,3491,11874,4124,710,2204,3523,588,160,417
10/21/2021 20:00,148,8167,3335,11502,4109,709,2190,3437,599,160,150
10/21/2021 21:00,146,7917,3306,11223,4105,710,2238,3206,598,163,57
10/21/2021 22:00,142,7418,3174,10592,4119,711,2253,2589,600,163,15
10/21/2021 23:00,140,7422,3080,10502,4122,711,2190,2575,589,165,10
10/22/2021 0:00,136,7239,2897,10136,4124,711,2151,2291,548,165,10
10/22/2021 1:00,130,6836,2844,9680,3965,711,2199,1939,551,165,20
10/22/2021 2:00,128,6523,2673,9196,4121,713,2263,1308,480,163,20
10/22/2021 3:00,124,6354,2663,9017,4119,713,2215,1156,479,161,50
10/22/2021 4:00,116,6106,2637,8743,4106,713,2152,956,460,160,80
10/22/2021 5:00,110,5706,2708,8414,3833,713,2271,748,461,158,120
10/22/2021 6:00,102,5529,2502,8031,3764,714,2109,622,440,160,120
10/22/2021 7:00,96,5203,2493,7696,3667,714,2003,483,440,162,120
10/22/2021 8:00,94,5162,2411,7573,3621,714,1928,449,440,163,120
10/22/2021 9:00,88,5139,2347,7486,3524,714,1970,429,410,163,120
10/22/2021 10:00,88,5191,2347,7538,3561,714,2025,403,380,165,120
10/22/2021 11:00,94,5453,2475,7928,3713,714,2156,472,380,161,120
10/22/2021 12:00,96,5624,2676,8300,3925,714,2269,542,390,161,120
10/22/2021 13:00,106,5911,2744,8655,3903,713,2240,911,421,164,120
10/22/2021 14:00,104,5823,2593,8416,3662,714,1991,1178,410,162,120
10/22/2021 15:00,96,5714,2523,8237,3637,714,2103,976,380,162,120
10/22/2021 16:00,96,5497,2439,7936,3626,713,2079,737,381,162,120
10/22/2021 17:00,104,5403,2382,7785,3609,713,2012,681,380,162,120
10/22/2021 18:00,128,6550,2844,9394,3620,712,2115,1910,418,162,329
10/22/2021 19:00,130,6974,3121,10095,3742,712,2196,2337,516,162,300
10/22/2021 20:00,128,7133,3082,10215,3880,712,2319,2245,516,162,253
10/22/2021 21:00,128,7103,3054,10157,3901,714,2310,2198,538,163,205
10/22/2021 22:00,130,6929,3016,9945,3896,714,2333,1966,538,163,205
10/22/2021 23:00,130,6643,2920,9563,3913,713,2384,1582,539,165,137
10/23/2021 0:00,122,6487,2895,9382,3927,713,2370,1439,509,165,137
10/23/2021 1:00,120,6135,2809,8944,3814,713,2330,1213,469,165,120
10/23/2021 2:00,116,5754,2803,8557,3823,714,2378,782,460,164,120
10/23/2021 3:00,114,5564,2702,8266,3818,714,2313,597,430,160,120
10/23/2021 4:00,110,5479,2641,8120,3877,713,2251,489,400,160,120
10/23/2021 5:00,112,5292,2611,7903,3787,713,2138,473,400,160,120
10/23/2021 6:00,102,5170,2562,7732,3780,714,1979,476,401,160,120
10/23/2021 7:00,92,5194,2483,7677,3644,714,2036,496,401,160,120
10/23/2021 8:00,104,5260,2428,7688,3608,714,1887,654,401,161,120
10/23/2021 9:00,108,5366,2316,7682,3504,714,1874,754,400,162,120
10/23/2021 10:00,108,5577,2429,8006,3502,713,2064,857,401,162,120
10/23/2021 11:00,120,5802,2517,8319,3599,713,2189,931,401,161,120
10/23/2021 12:00,124,5996,2714,8710,3763,714,2386,978,402,161,120
10/23/2021 13:00,122,6163,2730,8893,3784,714,2372,1150,402,161,120
10/23/2021 14:00,136,6388,2656,9044,3914,713,2177,1357,402,164,120
10/23/2021 15:00,134,6425,2770,9195,3890,714,2310,1414,404,164,120
10/23/2021 16:00,126,6316,2756,9072,3891,714,2302,1331,404,160,120
10/23/2021 17:00,122,6430,2702,9132,3905,715,2296,1384,402,160,144
10/23/2021 18:00,146,7677,3247,10924,4188,715,2276,2539,440,160,460
10/23/2021 19:00,142,8136,3321,11457,4225,715,2165,3166,510,160,374
10/23/2021 20:00,136,7836,3289,11125,4242,714,2356,2781,560,162,174
10/23/2021 21:00,136,7724,3144,10868,4270,714,2271,2582,581,160,154
10/23/2021 22:00,134,7535,3132,10667,4273,715,2312,2348,571,160,154
10/23/2021 23:00,130,7172,3015,10187,4271,714,2305,1901,551,161,154
10/24/2021 0:00,126,6917,2870,9787,4269,715,2243,1604,511,165,154
10/24/2021 1:00,118,6472,2831,9303,4287,713,2269,1101,500,161,154
10/24/2021 2:00,114,6249,2691,8940,4250,713,2245,842,461,161,154
10/24/2021 3:00,112,5938,2672,8610,4238,714,2191,578,462,161,154
10/24/2021 4:00,110,5753,2620,8373,4193,714,2150,464,461,161,120
10/24/2021 5:00,108,5573,2517,8090,4103,714,2055,438,391,161,120
10/24/2021 6:00,96,5444,2408,7852,3970,714,1955,455,381,161,120
10/24/2021 7:00,90,5499,2332,7831,3842,714,1862,648,381,158,120
10/24/2021 8:00,92,5607,2374,7981,3698,715,1941,820,382,161,120
10/24/2021 9:00,102,5908,2428,8336,3721,715,2067,986,381,163,120
10/24/2021 10:00,112,6379,2505,8884,3876,717,2175,1234,382,163,120
10/24/2021 11:00,116,6704,2606,9310,3942,716,2290,1465,381,163,120
10/24/2021 12:00,118,7035,2774,9809,4049,716,2338,1800,381,165,120
10/24/2021 13:00,118,7266,2749,10015,4107,716,2176,2120,381,165,120
10/24/2021 14:00,124,7019,2799,9818,4053,715,2239,1927,380,165,120
10/24/2021 15:00,130,7021,2890,9911,4083,715,2314,1941,382,163,120
10/24/2021 16:00,124,6995,2901,9896,4253,715,2316,1794,381,160,120
10/24/2021 17:00,124,6887,2775,9662,4090,714,2012,2031,381,160,145
10/24/2021 18:00,146,7878,3430,11308,4128,715,2212,3015,449,160,483
10/24/2021 19:00,136,8064,3554,11618,4226,715,2105,3314,580,160,382
10/24/2021 20:00,134,7852,3359,11211,4101,714,2127,3112,580,162,281
10/24/2021 21:00,132,7837,3234,11071,4075,714,2116,3092,580,163,199
10/24/2021 22:00,126,7409,3193,10602,4144,714,2131,2599,581,163,144
10/24/2021 23:00,124,7166,3087,10253,4114,715,2186,2280,551,163,120
10/25/2021 0:00,114,7042,2808,9850,4086,715,2234,2057,361,163,120
10/25/2021 1:00,112,6931,2457,9388,4066,715,2312,1818,81,164,120
10/25/2021 2:00,110,6564,2424,8988,4069,714,2300,1430,81,164,120
10/25/2021 3:00,106,6179,2380,8559,3973,714,2290,1114,81,161,120
10/25/2021 4:00,102,6026,2378,8404,3976,714,2292,959,80,161,120
10/25/2021 5:00,100,5783,2359,8142,3953,713,2223,794,81,158,120
10/25/2021 6:00,96,5752,2125,7877,3869,714,2043,795,82,158,120
10/25/2021 7:00,88,5783,2156,7939,3899,714,2060,804,82,159,120
10/25/2021 8:00,94,5876,2258,8134,3959,713,2135,828,81,161,120
10/25/2021 9:00,108,6198,2275,8473,4050,714,2154,1010,81,163,120
10/25/2021 10:00,114,6623,2348,8971,4239,714,2273,1177,81,164,120
10/25/2021 11:00,118,6844,2384,9228,4268,714,2181,1475,79,164,120
10/25/2021 12:00,124,7086,2564,9650,4416,714,2247,1689,78,165,120
10/25/2021 13:00,126,7299,2548,9847,4403,714,2142,1991,80,165,120
10/25/2021 14:00,130,7221,2562,9783,4369,714,2093,2076,82,165,75
10/25/2021 15:00,130,7259,2594,9853,4391,714,2157,2068,84,164,84
10/25/2021 16:00,130,7192,2557,9749,4382,714,2108,2049,82,161,101
10/25/2021 17:00,112,7111,2459,9570,4374,713,2081,1962,81,160,82
10/25/2021 18:00,140,7969,3172,11141,4432,713,2087,2977,81,159,552
10/25/2021 19:00,132,8345,3270,11615,4473,714,2099,3603,80,161,353
10/25/2021 20:00,132,8136,3133,11269,4482,715,2150,3396,80,161,153
10/25/2021 21:00,134,7991,3250,11241,4475,915,2201,3224,81,163,48
10/25/2021 22:00,130,7610,3041,10651,4466,723,2183,2886,80,163,20
10/25/2021 23:00,126,7297,2842,10139,4472,724,2088,2436,80,163,50
10/26/2021 0:00,120,7218,2709,9927,4448,717,2137,2217,80,163,45
10/26/2021 1:00,116,6969,2541,9510,4423,715,2130,1842,80,160,44
10/26/2021 2:00,114,6576,2407,8983,4364,715,2140,1305,80,160,105
10/26/2021 3:00,110,6353,2348,8701,4360,715,2134,1021,80,161,120
10/26/2021 4:00,108,6096,2345,8441,4362,715,2061,836,79,160,120
10/26/2021 5:00,106,5955,2294,8249,4219,715,2080,770,80,159,120
10/26/2021 6:00,98,5882,2203,8085,4183,714,1933,798,80,159,120
10/26/2021 7:00,92,5866,2187,8053,4039,715,2026,811,79,159,120
10/26/2021 8:00,94,5998,2198,8196,4131,715,2020,844,77,159,120
10/26/2021 9:00,108,6236,2302,8538,4218,715,2114,961,79,162,120
10/26/2021 10:00,108,6634,2380,9014,4440,715,2122,1189,78,162,120
10/26/2021 11:00,128,6941,2398,9339,4354,715,2078,1612,80,162,120
10/26/2021 12:00,132,7311,2651,9962,4438,715,2168,2047,79,158,120
10/26/2021 13:00,138,7488,2621,10109,4331,714,2030,2460,81,158,120
10/26/2021 14:00,142,7366,2567,9933,4116,715,2023,2507,81,158,120
10/26/2021 15:00,128,7480,2672,10152,4238,714,2143,2526,82,158,120
10/26/2021 16:00,122,7221,2577,9798,4237,715,2091,2244,83,159,120
10/26/2021 17:00,106,7217,2452,9669,4225,715,1936,2303,81,156,145
10/26/2021 18:00,126,8179,3185,11364,4355,715,2187,3284,80,155,462
10/26/2021 19:00,120,8513,3314,11827,4416,714,2133,3863,78,156,347
10/26/2021 20:00,120,8404,3102,11506,4395,715,2138,3720,80,156,182
10/26/2021 21:00,118,8115,3069,11184,4412,715,2209,3372,81,157,120
10/26/2021 22:00,118,7935,2980,10915,4397,715,2135,3191,81,158,120
10/26/2021 23:00,114,7708,2885,10593,4302,715,2115,2989,80,158,120
10/27/2021 0:00,110,7266,2733,9999,4272,714,2189,2296,140,158,120
10/27/2021 1:00,102,6893,2633,9526,4269,720,2178,1739,240,158,120
10/27/2021 2:00,98,6670,2538,9208,4282,720,2196,1394,238,160,120
10/27/2021 3:00,94,6302,2542,8844,4276,719,2212,945,318,160,120
10/27/2021 4:00,92,6147,2498,8645,4259,719,2211,758,329,157,120
10/27/2021 5:00,88,5981,2481,8462,4233,712,2174,649,329,157,120
10/27/2021 6:00,82,5788,2446,8234,4182,712,2020,634,329,155,120
10/27/2021 7:00,74,5798,2449,8247,4170,713,2044,632,328,153,120
10/27/2021 8:00,80,5887,2366,8253,4069,712,1901,816,358,154,120
10/27/2021 9:00,86,6236,2392,8628,3899,713,1823,1365,388,155,120
10/27/2021 10:00,92,6449,2586,9035,3911,713,1945,1607,389,155,120
10/27/2021 11:00,92,6784,2728,9512,4145,713,2030,1766,389,156,120
10/27/2021 12:00,98,6943,2896,9839,4139,713,1945,2185,400,157,120
10/27/2021 13:00,110,7139,2905,10044,4065,713,1952,2432,410,158,120
10/27/2021 14:00,122,7134,2864,9998,3937,713,1899,2560,411,159,120
10/27/2021 15:00,124,7207,2843,10050,4011,713,1901,2551,411,160,120
10/27/2021 16:00,124,7001,2763,9764,3970,712,1861,2382,410,160,120
10/27/2021 17:00,118,7084,2764,9848,4064,712,1842,2418,407,158,126
10/27/2021 18:00,146,8206,3351,11557,4252,724,2130,3258,478,156,413
10/27/2021 19:00,138,8396,3388,11784,4293,724,2051,3621,630,156,171
10/27/2021 20:00,138,8181,3354,11535,4243,724,2051,3440,629,156,154
10/27/2021 21:00,136,7877,3311,11188,4206,726,2118,3063,629,156,154
10/27/2021 22:00,132,7618,3249,10867,4115,726,2060,2892,630,158,154
10/27/2021 23:00,128,7109,3246,10355,4103,727,2158,2298,629,158,154
10/28/2021 0:00,124,7080,2479,9559,3832,728,1922,2089,551,159,154
10/28/2021 1:00,120,7277,2155,9432,3683,726,1803,2563,240,160,137
10/28/2021 2:00,116,6866,2275,9141,3738,709,1860,2168,270,160,120
10/28/2021 3:00,112,6665,2224,8889,3774,709,1926,1779,311,158,120
10/28/2021 4:00,110,6381,2197,8578,3884,709,2010,1216,371,158,120
10/28/2021 5:00,106,6192,2190,8382,3843,709,2026,1041,381,156,120
10/28/2021 6:00,98,6070,2192,8262,3863,708,2011,924,382,156,120
10/28/2021 7:00,92,5879,2191,8070,3814,708,1943,840,390,154,120
10/28/2021 8:00,98,6077,2299,8376,3859,709,1902,1050,462,154,120
10/28/2021 9:00,102,6317,2401,8718,3831,714,1852,1394,503,154,120
10/28/2021 10:00,112,6567,2494,9061,3799,714,1964,1614,502,155,120
10/28/2021 11:00,122,6949,2528,9477,3790,714,1875,2160,502,112,120
10/28/2021 12:00,122,7401,2572,9973,3825,713,1951,2481,503,156,120
10/28/2021 13:00,126,7513,2627,10140,3834,714,1917,2644,522,156,120
10/28/2021 14:00,134,7379,2709,10088,3729,714,1859,2761,544,156,120
10/28/2021 15:00,132,7425,2751,10176,3679,713,1943,2830,542,158,120
10/28/2021 16:00,130,7173,2672,9845,3723,713,1943,2502,530,157,120
10/28/2021 17:00,128,7105,2617,9722,3806,714,1996,2289,500,157,129
10/28/2021 18:00,150,8119,3162,11281,3975,713,2075,3192,550,157,469
10/28/2021 19:00,140,8424,3502,11926,3850,713,1874,3855,680,157,657
10/28/2021 20:00,138,8153,3319,11472,3853,713,1998,3434,679,157,500
10/28/2021 21:00,136,7994,3260,11254,3837,713,1993,3347,679,157,392
10/28/2021 22:00,130,7789,3161,10950,3850,714,2004,3199,679,157,217
10/28/2021 23:00,128,7475,3090,10565,3787,714,2018,2864,678,159,217
10/29/2021 0:00,124,7150,2986,10136,3841,713,2101,2353,628,159,217
10/29/2021 1:00,120,6969,2853,9822,3781,714,2086,2165,578,161,217
10/29/2021 2:00,118,6620,2716,9336,3644,713,2101,1835,547,161,217
10/29/2021 3:00,114,6500,2586,9086,3634,701,2126,1630,549,162,170
10/29/2021 4:00,110,6252,2525,8777,3608,702,2148,1408,519,162,120
10/29/2021 5:00,108,6118,2424,8542,3564,702,2003,1365,519,161,120
10/29/2021 6:00,100,5936,2300,8236,3447,702,1948,1271,489,159,120
10/29/2021 7:00,90,5543,2243,7786,3376,702,1979,900,448,158,120
10/29/2021 8:00,86,5485,2272,7757,3328,702,1972,890,448,158,120
10/29/2021 9:00,88,5419,2271,7690,3302,702,1935,844,450,158,120
10/29/2021 10:00,78,5410,2398,7808,3390,701,2039,754,459,157,120
10/29/2021 11:00,96,5582,2518,8100,3500,702,1975,933,500,157,120
10/29/2021 12:00,108,5856,2582,8438,3606,701,2010,1103,509,158,120
10/29/2021 13:00,114,6232,2727,8959,3542,701,1944,1753,510,158,120
